#Y dist(nm)	Y force(pN)
-177.809550	0.701100
-169.959450	0.219300
-177.085983	0.646400
-169.321717	0.184000
-174.251750	0.466200
-170.991900	0.250200
-171.236883	0.291800
-160.961683	-0.009400
-169.377583	0.458600
-168.844533	0.430400
-173.691533	0.725000
-164.210733	0.264500
-172.075183	0.763400
-164.060817	0.327700
-162.578517	0.244300
-169.656567	0.670300
-161.995900	0.216000
-162.800517	0.360100
-161.356617	0.280900
-157.127683	0.021500
-158.064600	0.067800
-165.170500	0.483600
-166.186433	0.564200
-172.076900	0.907800
-165.875350	0.564300
-175.407983	1.225400
-163.162533	0.690800
-164.230767	0.762100
-161.395850	0.588000
-162.245750	0.662700
-159.876017	0.514000
-160.724083	0.571100
-161.484467	0.624700
-158.467267	0.448300
-160.330883	0.826400
-158.765650	0.740700
-156.508683	0.596900
-154.017000	0.441300
-152.749000	0.416100
-149.741033	0.248300
-154.535783	0.527000
-153.180683	0.416000
-157.306100	0.679500
-158.672833	0.769100
-153.757133	0.638900
-151.666467	0.526600
-148.625833	0.343700
-155.887317	0.779200
-150.300000	0.463200
-153.677000	0.655500
-150.128117	0.437800
-151.135167	0.477400
-149.452783	0.458300
-152.794850	0.862500
-146.371900	0.483900
-142.907267	0.289600
-142.437183	0.248300
-139.022750	0.029700
-148.554233	0.617000
-142.104050	0.238200
-152.587450	0.867900
-137.470300	0.258900
-141.373817	0.486100
-145.267950	0.707100
-143.370267	0.599200
-144.356417	0.774400
-138.483767	0.463000
-148.858367	1.052200
-140.500350	0.559500
-139.454233	0.505700
-138.590817	0.449500
-138.625567	0.585700
-136.444100	0.533400
-137.216417	0.562000
-139.549517	0.712300
-139.962233	0.728000
-142.461683	0.880700
-136.158567	0.530500
-138.435517	0.684700
-129.037050	0.192600
-133.011967	0.574000
-132.161900	0.544500
-132.423033	0.539900
-129.444550	0.341100
-134.611467	0.643600
-134.219850	0.639600
-133.949300	0.626400
-137.294450	0.832200
-131.772583	0.679700
-130.158367	0.594700
-133.335467	0.847000
-130.609700	0.686100
-126.793900	0.561600
-124.613667	0.448000
-113.348167	-0.242300
-131.908567	0.863500
-138.741000	1.297500
-138.041717	1.262800
-127.793083	0.761300
-122.520500	0.512400
-122.484400	0.525000
-128.271317	0.881500
-132.193817	1.117900
-132.628967	1.150900
-120.845650	0.471000
-116.202767	0.186700
-124.649400	0.707100
-122.782117	0.687400
-119.686083	0.491300
-115.410300	0.243300
-118.604317	0.439600
-124.016683	0.755600
-117.446317	0.364000
-117.949700	0.400800
-118.285817	0.478000
-108.927367	0.135400
-117.633767	0.647500
-118.715967	0.723400
-113.978833	0.449300
-117.051500	0.774600
-111.424433	0.441800
-106.314633	0.151100
-119.853200	0.964800
-116.977000	0.802200
-117.709867	0.837100
-118.756000	1.050600
-110.149850	0.574800
-115.759000	0.918600
-109.969967	0.592300
-95.242817	-0.302600
-105.855050	0.364800
-109.886433	0.567500
-116.484617	0.965200
-121.603583	1.530500
-108.829100	0.804900
-109.072350	0.838200
-105.316550	0.608700
-102.790400	0.474000
-104.945483	0.621800
-108.580500	0.853200
-102.804200	0.513000
-104.736183	0.643700
-102.913317	0.540400
-107.857483	0.825800
-100.288733	0.521000
-106.194200	0.902400
-97.667900	0.404400
-99.773050	0.529500
-96.057283	0.332600
-101.657600	0.654600
-103.490983	0.776600
-96.614033	0.368600
-98.291533	0.759500
-101.751067	0.975100
-104.702350	1.152900
-101.343917	0.966400
-102.484633	1.113200
-103.878883	1.214000
-103.247450	1.186800
-91.340583	0.477200
-89.537100	0.371400
-93.915967	0.625300
-95.477417	0.720700
-100.099250	1.007100
-86.100667	0.289000
-94.504533	0.964100
-89.542467	0.697300
-90.168983	0.715400
-88.023083	0.612200
-82.342133	0.389900
-80.205817	0.277000
-84.536883	0.535700
-89.667650	0.819000
-93.038633	1.028900
-78.965783	0.214400
-88.559317	0.787000
-82.200467	0.403600
-92.607883	1.013000
-88.091250	0.740700
-88.860450	0.918600
-88.532817	0.931300
-86.828567	0.820300
-83.709483	0.656900
-85.873683	0.903200
-81.265050	0.675300
-84.484583	0.883100
-80.647650	0.656400
-89.627867	1.189600
-89.696150	1.207800
-82.987783	0.822500
-80.587967	0.678100
-79.619833	0.779300
-79.499900	0.915900
-76.117617	0.720700
-79.116183	0.897800
-80.021533	0.982400
-75.629983	0.844400
-67.421650	0.366900
-73.273667	0.714400
-64.903833	0.212000
-75.091400	0.796200
-74.439983	0.771800
-80.612733	1.116200
-75.949500	0.871800
-84.552750	1.387500
-83.032600	1.321500
-73.235200	1.052700
-70.924183	0.935900
-69.579917	0.878800
-68.970300	0.836700
-68.142200	0.827700
-63.961683	0.594800
-71.711617	1.081900
-70.982083	1.042400
-82.318617	1.677400
-65.600117	0.718600
-75.045183	1.306700
-65.195617	0.724900
-61.452500	0.640200
-56.479367	0.487600
-66.702533	1.077500
-58.001417	0.549400
-61.470333	0.762500
-54.680267	0.397000
-61.180133	0.800300
-62.765033	0.911000
-65.892700	1.111800
-56.149800	0.513000
-57.462067	0.574300
-62.330733	0.856100
-61.832633	0.821600
-60.358550	0.741300
-62.374617	0.885400
-58.799767	0.797200
-66.171667	1.250500
-59.637250	0.905700
