#Y dist(nm)	Y force(pN)
228.029067	1.829500
242.796317	0.926800
239.341317	1.147600
234.656417	1.415800
240.830883	1.140000
240.467567	1.158400
238.745533	1.296900
248.075283	0.764100
246.981417	0.809500
238.559517	1.317700
241.249250	1.205300
249.047333	0.827100
247.503217	0.901900
236.778533	1.577400
242.707600	1.255700
243.620450	1.197500
239.937383	1.397700
243.864617	1.183300
252.232983	0.675600
244.082983	1.163400
237.857850	1.517600
251.554867	0.875500
233.828383	2.005200
245.712717	1.352200
254.423583	0.842400
248.204883	1.197600
244.843067	1.391500
253.624817	1.001800
250.224733	1.173300
255.521133	0.859200
253.150750	1.017800
247.203183	1.499100
249.181417	1.352200
252.238500	1.179500
250.742500	1.304600
250.772367	1.299700
260.987283	0.675600
256.891967	0.922900
251.595700	1.251200
242.895683	1.766100
252.427233	1.244700
250.746550	1.360100
256.127367	1.053700
244.218283	1.759800
250.646883	1.490400
252.344317	1.386100
254.726567	1.312900
253.076317	1.426300
257.009617	1.221100
255.022217	1.337800
261.424267	0.949900
261.353100	0.947300
266.420350	0.820700
260.709000	1.144400
255.171100	1.475000
255.560917	1.433500
250.386250	1.799300
254.358050	1.579700
260.474817	1.221100
262.257833	1.139100
263.157083	1.089000
259.250067	1.322800
259.195717	1.441000
255.746700	1.739000
264.442600	1.211300
263.815833	1.273500
265.106767	1.177600
267.544367	1.025500
266.452100	1.078100
259.929050	1.466900
258.510717	1.612000
263.970317	1.491700
261.595017	1.638400
260.947000	1.682600
271.054317	1.086100
257.785133	1.884900
258.070917	1.859200
260.738433	1.715700
265.242950	1.447400
259.538800	2.049800
262.697383	1.884900
269.818400	1.494500
266.664567	1.660300
263.319350	1.949300
272.985450	1.407800
264.936400	1.887200
266.414850	1.817300
264.729583	1.928400
267.002117	1.786000
263.004333	2.069700
268.747217	1.780600
276.518133	1.305000
266.898817	1.884100
273.743417	1.470400
270.041683	1.701600
286.932400	0.698300
275.450817	1.379800
272.855967	1.591000
273.484200	1.773800
278.556433	1.496400
278.729633	1.482000
275.018867	1.716100
274.622617	1.746100
277.895750	1.541000
266.495250	2.226500
265.202333	2.354400
270.812617	2.226400
278.715900	1.779500
284.872600	1.426400
279.397467	1.780300
291.640500	1.123700
294.899217	0.970900
290.730717	1.231600
285.198000	1.533800
282.297517	1.712800
282.796800	1.702100
284.720867	1.676200
293.528533	1.216500
291.437633	1.324200
288.279233	1.527900
285.487850	1.735100
292.011817	1.313500
293.150833	1.252500
294.518933	1.167600
290.689500	1.441400
291.839783	1.560600
290.053350	1.707500
292.886450	1.519400
281.802850	2.172800
289.815900	1.714100
286.203867	1.922200
291.284867	1.631800
294.397367	1.464100
295.470767	1.596700
289.870133	1.962900
294.200700	1.725200
296.995600	1.550600
303.121133	1.161000
298.935217	1.392400
302.939433	1.146600
299.966400	1.323800
296.630683	1.732800
303.432967	1.366000
301.248667	1.544500
302.678050	1.465400
299.624433	1.653300
296.271200	1.862300
299.110050	1.796000
300.773417	1.731100
303.902300	1.547000
309.440950	1.208000
309.480517	1.211500
311.111417	1.130200
304.536583	1.538400
314.798817	0.966700
301.956417	1.716100
304.329600	1.588700
304.693767	1.555000
303.882417	1.663000
309.056533	1.353600
314.848317	1.045000
302.840100	1.754300
305.605500	1.604600
308.399017	1.461700
306.042317	1.716400
309.278050	1.549400
314.323667	1.257100
313.489400	1.311500
314.747517	1.320700
317.599183	1.183800
312.695067	1.506100
311.658917	1.543600
306.866167	1.828300
305.565300	1.916000
311.727050	1.631600
313.001217	1.681600
306.916850	2.037500
313.481450	1.671800
318.862900	1.372400
317.398250	1.582400
318.357117	1.536400
316.636800	1.637600
315.910183	1.670400
312.363733	1.896000
314.066533	1.788600
321.231667	1.501000
324.675483	1.306200
321.693083	1.507200
320.422467	1.559800
316.505933	1.836600
313.575500	2.017700
309.997400	2.387600
324.064417	1.565200
312.569667	2.271100
323.078550	1.651400
329.763750	1.257800
329.285967	1.264600
326.753917	1.383700
318.211183	1.907100
325.162383	1.761300
332.483650	1.333700
326.001483	1.729800
320.196100	2.059100
326.177783	1.752900
327.766050	1.749200
325.861817	1.868800
329.039833	1.699800
333.826900	1.416800
335.024583	1.349100
338.773617	1.168600
326.746367	1.996600
334.504400	1.557500
334.617567	1.546000
335.554583	1.497300
332.486100	1.784900
330.654367	1.910800
337.314033	1.507200
332.596667	1.778800
332.790717	1.775500
337.191917	1.524400
327.349483	2.111400
337.458200	1.517000
327.868767	2.100700
331.837567	1.861000
339.339567	1.506100
336.399800	1.710200
332.702517	1.952200
340.604217	1.493500
343.405267	1.341700
337.637083	1.668000
340.429900	1.608800
342.653817	1.560100
341.692083	1.651200
338.839850	1.821200
335.173200	2.052200
345.688150	1.447400
340.941983	1.725600
336.340150	2.014100
343.940633	1.650300
340.868467	1.991200
349.240900	1.507100
350.413883	1.476300
348.811800	1.573400
344.364367	1.957300
347.663033	1.769700
350.976417	1.597000
353.132350	1.451900
345.742817	1.889500
348.008500	1.749500
348.507583	1.812300
351.164617	1.675900
344.658783	2.034000
345.522050	2.003900
357.579833	1.278000
349.619033	1.765500
349.965317	1.874500
351.464500	1.802000
353.045600	1.734200
347.991033	2.041200
353.189783	1.740300
354.934017	1.668100
355.348400	1.631900
356.035450	1.613900
362.439200	1.371200
359.665350	1.646600
361.312733	1.554300
356.263367	1.870300
351.798217	2.124100
354.954567	1.933600
357.288333	1.827000
348.529283	2.373900
362.947550	1.551500
362.816783	1.798500
363.141683	1.786800
355.257567	2.275300
354.399367	2.353600
360.637633	2.033400
358.741700	2.163200
371.627850	1.439600
359.845183	2.153400
361.836733	2.046600
367.492667	1.708900
366.673033	1.875900
369.935600	1.704500
369.513533	1.727400
371.527450	1.624400
372.201883	1.584600
377.826500	1.234700
373.149317	1.529800
373.810450	1.482500
369.858850	1.710800
362.345867	2.155000
369.328117	1.813000
367.067683	2.086500
370.892983	1.880700
373.616300	1.766600
375.848167	1.622500
368.023767	2.082100
360.769833	2.525700
369.516550	2.063600
375.997067	1.695400
369.580083	2.118000
370.806833	2.070000
370.009033	2.130300
361.009483	2.669400
375.647217	1.957600
371.726317	2.197300
377.292633	1.881900
380.201967	1.700200
382.586633	1.671300
376.021550	2.108000
379.041583	1.963200
374.112850	2.267900
380.584733	1.895100
385.683733	1.581600
384.809800	1.708100
379.324450	2.067200
380.020017	2.061100
387.345083	1.651200
391.554267	1.400200
395.314117	1.150300
388.837033	1.542900
385.776433	1.843500
374.580467	2.528500
390.758333	1.558800
393.876183	1.397700
392.853233	1.598400
394.919550	1.460300
384.763900	2.074700
380.066100	2.377100
383.736667	2.174800
390.350033	1.774200
388.328933	2.025300
383.059817	2.340100
385.418350	2.191400
388.342933	2.032200
390.885917	2.013100
382.952983	2.498700
397.000783	1.693500
397.172733	1.721700
391.599450	2.058500
387.437950	2.314700
393.926617	1.936600
397.849617	1.711300
393.667083	1.973700
397.967433	1.759800
392.880283	2.083500
396.022483	1.886400
389.377450	2.322500
402.126967	1.665700
398.554900	1.886300
399.709733	1.841700
395.087533	2.110800
392.998250	2.250800
402.067767	1.704400
402.745700	1.786700
405.215133	1.671600
397.297850	2.204000
396.396283	2.277900
400.017217	2.087200
398.093650	2.190200
402.091017	2.020900
402.900117	1.970500
407.248633	1.719300
398.893617	2.239300
404.939600	1.952000
408.942417	1.765000
403.043017	2.125300
402.617817	2.198800
404.566983	2.093100
400.611867	2.328400
409.559367	1.832800
409.210967	1.952800
405.917000	2.149400
402.280333	2.391600
409.132050	1.999100
404.771683	2.249100
419.801133	1.354800
415.371500	1.755500
406.268583	2.316000
409.137283	2.150400
414.439550	1.825100
400.285233	2.805600
408.057150	2.376200
411.634317	2.254300
415.094950	2.049800
416.477883	1.975200
416.823467	1.950100
422.051450	1.703600
416.949867	2.003200
414.459917	2.194900
418.532567	1.948300
424.145533	1.632300
422.238633	1.771800
426.174417	1.546300
415.858317	2.155000
417.127717	2.090200
407.835833	2.666400
410.522117	2.566600
422.114767	2.017000
419.781500	2.150900
414.101650	2.568200
416.296267	2.454400
421.145000	2.180900
425.716450	1.918700
409.809217	2.926900
415.683367	2.621500
423.711700	2.233400
427.002533	2.034600
424.024833	2.218500
420.125800	2.474600
425.104200	2.314700
430.853367	1.991500
422.686500	2.472500
420.993817	2.575600
430.090950	2.068700
429.859367	2.122000
432.134067	2.041900
433.738917	1.949500
430.772200	2.126000
429.940233	2.178900
427.929467	2.342800
427.387683	2.440500
436.254617	1.934800
431.319300	2.276300
438.463283	1.850100
437.583183	1.896600
431.480400	2.251100
437.357000	2.028200
430.028800	2.480300
443.313567	1.713400
443.902350	1.694000
441.637950	1.820300
445.028483	1.602600
438.447500	2.039300
442.784867	1.799200
430.999683	2.503500
431.348733	2.500500
434.550033	2.380200
446.897517	1.721800
438.207933	2.248200
436.508250	2.395400
442.835783	2.031300
437.705000	2.364500
430.969217	2.805100
440.838517	2.340400
444.118717	2.165200
439.361550	2.455700
444.998500	2.140700
447.691100	2.095100
442.464500	2.452100
438.912533	2.706300
452.361567	1.905700
449.521783	2.083500
447.943650	2.158100
455.293100	1.842800
455.805300	1.836800
450.537650	2.214500
446.335150	2.462900
452.840617	2.041900
447.766800	2.385500
457.672133	1.893600
459.893883	1.795200
456.168383	2.055000
455.349667	2.140900
459.672833	1.875900
460.865550	1.801400
457.359300	2.055800
458.281650	2.123900
457.200233	2.180100
460.306983	1.997700
461.503033	1.915200
463.601650	1.824200
459.412233	2.067900
460.483750	2.032100
465.617133	1.731300
460.018150	2.081300
453.607883	2.429700
460.129583	2.189400
456.840133	2.415600
459.461067	2.342200
463.447933	2.106000
457.155400	2.488400
461.722567	2.236900
448.806867	3.128500
464.159883	2.228400
465.388317	2.186200
466.325950	2.092100
468.802083	1.982400
464.387683	2.294400
466.517233	2.193000
460.026450	2.605400
468.742800	2.106800
463.387517	2.419900
467.359050	2.221100
465.734400	2.428100
465.601667	2.421400
470.824850	2.143700
480.607683	1.565700
468.114933	2.293200
468.565150	2.282900
473.592883	2.072100
471.018783	2.215200
478.189933	1.803300
476.041267	1.928200
476.523400	2.019200
466.715200	2.638700
471.173367	2.434000
470.242017	2.502100
475.171517	2.243800
482.310267	1.826500
475.578650	2.334800
471.333400	2.647700
478.215567	2.285800
470.211633	2.736900
480.767767	2.118700
471.956317	2.656900
476.487233	2.445300
481.531167	2.230900
477.067150	2.512700
481.493933	2.262000
486.387083	1.984200
476.994050	2.668700
484.805333	2.208600
484.900817	2.224600
470.467367	3.073300
478.145833	2.618400
482.504183	2.361000
488.651767	2.125000
482.673467	2.481400
476.222950	2.861300
478.191867	2.759200
483.985800	2.464100
488.096383	2.228400
485.529000	2.441300
483.473833	2.588100
492.824133	2.055000
484.319050	2.575100
481.054600	2.788700
488.587250	2.343200
490.595150	2.274200
493.190733	2.182800
491.987417	2.273200
495.077917	2.101900
488.569233	2.529900
492.832517	2.360500
490.973300	2.495600
492.226750	2.448800
493.618217	2.381800
498.500750	2.100800
497.182167	2.169700
499.529083	2.158800
499.725633	2.166600
503.615317	1.992100
493.092217	2.606800
494.335883	2.528400
501.486217	2.115700
503.298067	2.121700
498.395583	2.450700
511.607617	1.663900
503.473583	2.175300
502.858350	2.186600
507.685717	1.900300
500.977083	2.361900
500.554967	2.408200
496.257583	2.667900
503.778600	2.235800
511.266633	1.923900
502.171483	2.492100
505.096433	2.335800
506.857583	2.219100
509.538150	2.080400
525.919883	1.252500
512.018950	2.085800
514.725267	1.960000
514.034167	2.017300
505.851833	2.526300
514.632450	1.994000
514.342633	2.108100
520.618783	1.742700
521.374700	1.773500
513.824367	2.214100
516.904867	2.023600
508.932600	2.485100
521.970067	1.822600
517.153633	2.137200
503.201733	3.024300
513.096933	2.426400
504.554567	2.963200
512.961333	2.472300
529.789067	1.635400
517.251767	2.366200
521.144833	2.129100
512.946100	2.618900
516.559133	2.427900
523.293600	2.149400
516.069400	2.598500
519.131583	2.419800
510.054983	2.968500
515.943250	2.767400
517.031733	2.724900
518.278167	2.699200
520.982417	2.559400
509.958017	3.247900
521.435133	2.578800
515.309133	2.964000
514.255900	3.023600
517.203917	2.913100
